Group,Customer_Segment,Sales_Before,Sales_After,Customer_Satisfaction_Before,Customer_Satisfaction_After,Purchase_Made
Control,High Value,250.3581134656919,307.38726397153573,98.22327792523977,100.0,Yes
Treatment,Medium Value,197.44810725254234,302.7812648741837,69.59748002059834,63.615490957740896,Yes
Treatment,Medium Value,238.79004937345536,370.81680347163615,66.41623145199033,66.24994822412,Yes
Treatment,Medium Value,173.09617871720818,259.33250276632145,64.02377673174978,64.10903676410653,Yes
Treatment,Medium Value,255.52200008621287,381.1796103747735,73.11331082264789,77.28793607410897,Yes
Treatment,High Value,172.2567365131956,259.48405620298496,100.0,87.69843953645712,No
Control,Low Value,243.58727855327913,291.4451377886856,47.23589162671376,47.169050952501635,No
Treatment,Low Value,284.3532934261228,441.43342143550353,40.35103483562809,51.179997829763415,Yes
Control,Medium Value,211.35383958413678,255.8822927765561,74.66605221864876,77.51724535176302,Yes
Control,Medium Value,290.1135153549595,347.28714030550964,84.02232528176887,88.73603461102918,No
Control,Medium Value,304.3032360999642,363.4755715663827,73.75442111087132,71.35561984837258,Yes
Control,Low Value,189.1093591965718,221.56601644860052,45.69938456752456,42.0414908942191,Yes
Treatment,Medium Value,209.9607888923215,340.27914578396,73.39199307413449,86.85953018223958,No
Control,High Value,197.64223549149912,247.58490232581485,89.48237968186424,73.9214486470527,Yes
Control,High Value,198.6149814754489,237.27067925134105,98.54795593542005,95.48408649841926,No
Treatment,High Value,248.7126726141856,372.1008480334138,79.03460966670642,83.08168284205856,No
Treatment,Low Value,126.01128282970915,196.1767210882783,66.06959897657504,61.66891220020864,No
Treatment,Medium Value,256.6249668795304,386.8965825966442,66.07095991705731,73.36203313490034,No
Control,Medium Value,223.32065079083876,256.8069403631171,67.07350642304614,70.4891385328819,Yes
Treatment,Medium Value,246.80645457517818,389.6108052622186,76.00824883974043,85.1400934356944,No
Treatment,Low Value,188.98286829144095,285.6418282251029,43.83768360205788,35.777752685813645,Yes
Control,Low Value,226.8555022945684,267.17293320536254,69.51983109488872,75.47271571761084,Yes
Treatment,Low Value,200.00536877289233,315.56477383196255,58.530278252572124,65.75724096793901,No
Treatment,Low Value,208.56540009764626,325.7392682020845,51.71813380634266,53.995228145565775,Yes
Treatment,High Value,282.7082744273722,443.47382950576497,79.38048320137834,100.0,No
Treatment,Low Value,131.11844734376072,214.44263776277427,52.83045711394298,61.7057694018531,No
Control,Low Value,159.69040749647112,186.35988543019295,62.49699106623743,72.90844978477652,No
Treatment,Low Value,301.312840136432,469.47667957427313,51.186411428748706,46.97659996637914,Yes
Treatment,Medium Value,220.96159309469652,353.3404787823046,63.34721927784688,48.97694764005271,No
Control,Medium Value,126.8074672178658,143.9330213559981,79.46442725292141,84.13061834268443,No
Treatment,Medium Value,127.57291105068677,194.62210536402984,61.58707848495511,46.328526789274626,Yes
Control,High Value,234.6373434786106,284.5703531959686,94.71941804872667,92.35111991616817,No
Treatment,High Value,193.0252200248904,286.6440860351409,96.1038137698052,100.0,No
Control,Low Value,152.51688319877667,181.98677671454254,57.53618729514791,67.25955803058757,Yes
Control,Medium Value,303.49753341774266,359.8739801898928,74.83774394146992,80.23794456594243,Yes
Control,High Value,220.32297328967402,255.45723371908895,78.20235482529692,100.0,No
Control,Medium Value,251.35854610279594,306.46159061943075,67.75900345732104,66.50304404998336,Yes
Treatment,High Value,237.49777215003735,374.91079936079103,87.10658027859992,83.1216515445341,No
Control,High Value,221.1785604902139,266.22047577273906,92.08776651127049,100.0,Yes
Treatment,Low Value,137.21917745716,216.1658662929493,39.01098713315038,43.4703273121653,No
Control,Low Value,116.07301416911811,134.7930266463973,64.85921776007164,72.55323128913342,Yes
Control,High Value,101.59554350649896,119.4850408425224,100.0,100.0,No
Control,Low Value,229.75829204854548,268.8925044947058,59.61351906418205,55.01570387464916,Yes
Treatment,High Value,238.9314568891443,375.8968604625672,87.56157711617378,88.63121213377399,Yes
Control,High Value,255.84838475930485,298.1310711369805,89.07003319724308,100.0,No
Treatment,Medium Value,217.48300836462494,332.0117251165676,90.12654816455209,94.63720591444601,No
Treatment,Low Value,141.51981799006353,210.47652347145862,40.697723925540316,23.948244540444076,No
Treatment,Low Value,212.3282715787649,329.84084660497683,55.02449311384111,50.83707599574944,No
Treatment,Low Value,224.42791768244373,345.30299861409503,51.81750880861799,68.18528268377517,Yes
Treatment,Medium Value,187.6088295338383,292.6126265644327,83.18700207235958,67.97011580446254,No
Treatment,Medium Value,245.39201476265126,374.2560624201698,77.32702556001931,76.78966587210299,Yes
Treatment,Medium Value,230.34934914511808,350.0619596320764,90.14105088205112,100.0,Yes
Treatment,Low Value,214.5428759551841,334.89672669401074,60.97950028165144,67.74901610319442,Yes
Treatment,Low Value,149.29057844895357,229.00194370685912,52.15461469964771,57.62452598568637,No
Control,Low Value,249.31125974343385,312.6165304539195,51.556285189479425,61.54803450202797,No
Control,Medium Value,229.55984788390776,276.9777846949678,77.1873804670243,79.8743296180662,No
Control,Medium Value,261.30106911230496,311.93302001676307,85.85420532119552,79.97729386915476,No
Control,High Value,216.2075619400174,265.4667655908999,82.68842268673555,82.95489482275563,Yes
Control,Medium Value,265.4806066433514,322.2378400192757,74.13244928340357,88.77123576873711,No
Treatment,High Value,210.91691106803006,327.08667917551657,63.53733388910117,50.92309075963093,Yes
Treatment,Low Value,157.35855646356413,264.44341745637433,51.75792627131875,51.82662525196876,Yes
Treatment,Medium Value,303.0252381560159,478.71766048693075,87.29994874122059,96.07410374124251,Yes
Treatment,Low Value,80.51140847370526,114.70579940076966,65.17840884311026,64.99050186465607,Yes
Treatment,Low Value,331.9608741971025,512.5695821908276,59.60471745339428,59.89543237864889,Yes
Treatment,Low Value,225.8193781760335,336.53337640158236,66.95789474527078,76.0,Yes
Treatment,Low Value,174.94833343660886,259.5197114542162,51.56150910393267,57.84422855411086,No
Control,Medium Value,226.2349393341155,287.32472923003667,69.84412699264507,82.50471009388929,Yes
Control,Low Value,224.00741153960948,274.059130953692,52.17205905539177,73.9214486470527,Yes
Control,High Value,217.77004519892392,247.25255190095265,96.21247550140487,100.0,No
Control,Medium Value,315.01859078286793,375.53356566576593,99.46932979488427,96.85883357343025,Yes
Treatment,Low Value,258.8287503542676,398.35083358013867,56.62993821083902,76.0,Yes
Treatment,Medium Value,357.0501831550541,574.9668964028316,60.329437058054765,48.34354686176608,No
Treatment,High Value,172.14210093624956,244.38016254183538,76.81971197332841,93.50980939234601,Yes
Control,Low Value,201.53603906721406,236.1388995997069,47.09650902260992,42.46885857885484,No
Treatment,High Value,162.2895397074031,244.20465151576724,80.27907529862539,66.87839970576074,No
Treatment,Low Value,137.22276029682263,206.09677690181783,46.64857021949658,64.08135739766084,Yes
Treatment,High Value,217.62139884803895,338.27044764304014,94.1505908685959,96.23783776607705,No
Control,Low Value,185.17929108817586,224.9328648559228,42.67808138907706,38.558188018756915,No
Treatment,Medium Value,229.54915188564064,350.7833627593561,76.93285234647648,75.0169802113164,Yes
Control,Low Value,182.1340623950473,215.9534989700495,61.488219015446525,62.00607030252175,No
Control,Medium Value,248.86148981639485,290.35347437083516,65.10664744288857,66.80374557638159,No
Control,Low Value,200.3529163562072,233.42171812288424,57.41972035291342,60.60950497045556,Yes
Control,Low Value,261.4938981483201,313.8887060414814,58.71252247927191,51.70323028778794,No
Treatment,High Value,276.8259462678111,433.4681713152512,98.65810714930494,100.0,Yes
Control,High Value,160.71314343821757,177.7564526627635,87.49736770466568,96.23413775740181,Yes
Control,High Value,225.32170343346573,262.82092094021306,76.67876546803608,100.0,Yes
Treatment,Low Value,191.35046113411457,293.3774090822648,55.97189965523908,72.85636513314948,Yes
Treatment,Low Value,206.53170861751968,316.61401458761395,53.87270748405538,56.27121930834058,No
Control,Low Value,245.98639553621027,291.5676708381688,54.63117076038689,63.38757309739245,Yes
Treatment,Medium Value,228.64781643550842,333.56323899573067,60.439038852213805,55.575833669310036,Yes
Control,Medium Value,245.99876945576418,299.3876153260767,54.260242349747756,68.3639816988531,No
Control,Low Value,136.76140927906107,161.53793058838224,37.77873567597009,62.771632791010546,Yes
Control,High Value,212.54609334224784,271.3842341920482,66.41464691667346,59.934720996866076,Yes
Control,High Value,121.95766735159974,147.9686961927349,67.96749979218494,66.45887657691887,Yes
Treatment,High Value,262.27174443322997,409.09808737469723,100.0,100.0,Yes
Control,Low Value,229.33257830238216,268.3266065672395,56.218005426198616,64.17480647314055,Yes
Treatment,High Value,163.5412713730057,246.62642828103554,88.52576961886932,99.15026128943707,Yes
Treatment,Low Value,192.5296913928008,303.3339811288812,51.57183904939899,49.83849898756149,Yes
Treatment,Medium Value,202.2672138368604,310.25244532576534,50.68451712309373,40.179007501270306,Yes
Treatment,High Value,329.1403143660904,503.994779562306,95.59625131723361,90.2111033981517,No
Control,Medium Value,162.366904310193,204.07135919410916,74.11781296439278,85.82801319392948,No
Treatment,High Value,286.00723934147356,446.0690344455662,88.57839272029177,100.0,Yes
Control,Low Value,235.91097649983683,285.35819770331784,49.47881979655424,56.6024999918528,No
Treatment,Low Value,185.61378163725837,284.59915691239945,47.476675332149284,49.976210445317946,Yes
Treatment,Low Value,198.21089082060735,315.21729193209694,58.46903662641102,69.27665829006934,No
Control,Low Value,241.51877338128205,284.7821788633843,48.67836240910451,40.973082508344845,No
Control,High Value,203.84622026439388,243.76688891966612,100.0,100.0,No
Control,Medium Value,186.87379526194854,219.15729362104634,87.34177635468683,87.55567927613191,Yes
Treatment,Low Value,297.0004056740679,472.32316760050503,31.121610677314635,76.0,Yes
Treatment,High Value,347.7850282749027,550.7094767585672,87.30615593793404,90.99886779712448,No
Control,Medium Value,188.983235153825,221.87811063919338,68.19709930199129,63.16722705227702,Yes
Control,Low Value,173.86640624742918,219.109267641459,54.366243770245404,71.06485371641182,Yes
Control,Medium Value,279.20612308563517,333.61312892773196,78.54086142549798,72.41083108663871,No
Control,Low Value,221.84889432569173,273.6474229092996,65.1905651209894,62.9082912923392,No
Treatment,Medium Value,312.92911470038837,476.22600075506915,70.24902619495936,82.00024929009415,Yes
Control,Medium Value,266.715105643168,322.07127875489954,52.11755095877866,63.69729094706895,No
Control,Low Value,182.65555035558398,219.3241209839032,46.62875489844608,73.9214486470527,Yes
Control,High Value,220.5677720531528,259.53080570755685,86.58473103637252,95.61952992065142,Yes
Control,Medium Value,168.79824395372947,206.1654715533931,80.47359534211947,92.67934674764867,Yes
Treatment,Low Value,130.16239537164827,209.73399090292565,71.04319038104387,62.41677468715704,Yes
Control,Medium Value,232.1860762949457,279.63181902374214,72.25101417328113,82.25014436097578,Yes
Treatment,Medium Value,244.5012349588194,381.59423092095835,78.16355628777956,75.51809335306416,No
Control,High Value,275.45598290132557,329.83449447120404,69.74008177256792,66.63976327562925,No
Control,Medium Value,207.6175432274602,250.08328127435334,65.38868347624069,55.77234183294369,No
Treatment,Medium Value,300.299030391369,471.89652340697126,72.57053842984467,76.66489768555293,No
Control,Low Value,132.54288931028032,161.15126602920085,37.462264362079125,47.406739501192824,No
Treatment,Low Value,126.7871159915684,199.49164454456934,56.364576486058105,64.40595110410429,No
Treatment,High Value,181.88441932090075,276.60842668901284,85.19507916677324,93.97489540796677,No
Control,Medium Value,210.45975715275983,256.48748426265826,71.17957531474605,71.99137869228913,Yes
Treatment,Medium Value,156.31036438403908,245.50211994804997,65.11108379151464,61.27319221604683,Yes
Treatment,Medium Value,278.0236188070703,433.8780135496985,75.91857222542002,77.3238159078367,Yes
Treatment,High Value,193.64945074188887,296.93575941044577,100.0,100.0,Yes
Treatment,Medium Value,172.565486346932,274.16196344243053,80.39191993888954,68.70497119887791,No
Treatment,Low Value,242.49610634675363,361.01564306952633,58.52470159546442,62.424245278763514,Yes
Treatment,High Value,236.63429012738334,365.44272825791876,96.05858145081349,100.0,Yes
Treatment,Low Value,228.24103310741236,350.6376524008454,54.65573574898252,60.970749970792525,Yes
Treatment,Low Value,285.8484212629045,439.8823536128639,75.82391920946412,37.91009119265888,Yes
Control,High Value,249.42626251680537,295.0763184518017,100.0,100.0,No
Control,Low Value,130.47901203562145,148.85845282411006,47.457150501641316,50.26622410535577,No
Treatment,Medium Value,213.83388917904892,327.9185550449697,77.37371168266974,87.98104406605512,No
Control,High Value,180.27367073767977,205.92940235994988,94.32174062975501,95.73016493023738,No
Treatment,Low Value,279.12235592964475,435.79154540992397,47.08395838759333,53.133088962770024,Yes
Treatment,Medium Value,281.00421715580177,442.9797063921462,62.469068312626916,83.35051034747367,No
Control,Medium Value,179.16896433092717,219.22534098952235,73.54098466621178,79.160716299608,Yes
Treatment,Low Value,180.7823642124789,283.35558263038945,56.12487167276132,70.65283995557232,Yes
Treatment,Medium Value,201.34163970601307,306.72926719406496,74.98959171410645,80.49570050113196,No
Treatment,High Value,532.7524972552305,818.2199974644652,43.763087703542865,100.0,Yes
Treatment,Low Value,204.14317360096274,311.19662886259897,64.26074751284244,76.0,No
Control,Medium Value,197.30202305912397,232.60485685615174,75.82612883176608,94.66004763206396,No
Treatment,Medium Value,220.87283146050981,336.6596208632329,85.43459751614309,100.0,No
Treatment,Low Value,114.49513016263997,193.467344130295,52.651497416780096,66.49717082593025,No
Treatment,Low Value,188.24861414726558,296.15023322261777,61.46807147444222,66.4033660731851,No
Control,Low Value,131.85099652185662,159.4394159948155,52.2569510234112,50.94058975109212,Yes
